漢字,詳細読み(カタカナ),詳細読み(漢字仮名交じり),音読み,,,,,訓読み,,,,,,,,
縒,ヨリヲモドスノヨリ，イトヘンニサベツカノサ,縒りを戻すのより，糸偏に差別化のサ,シ,サク,,,,ふぞろ（い）,みだ（れる）,よ（る）,よ（り）,,,,,
縱,ジュウ，タテヨコノタテノキュウジ,ジュウ，縦横の縦の旧字,,,,,,,,,,,,,,
縟,ジョク，イトヘンニブジョクスルノジョク,ジョク，糸偏に侮辱するのジョク,ジョク,,,,,かざ（り）,わずら（わしい）,くど（い）,,,,,,
縉,シン，イトヘンニチュウゴクノコクメイノシン，ススムノキュウジ,シン，糸偏に中国の国名の晋，晋（すすむ）の旧字,シン,,,,,うすあか（い）,さしはさ（む）,,,,,,,
縋,スガリツクノスガル，ツイ，イトヘンニツイセキスルノツイ,ツイ，すがりつくのすがる，糸偏に追跡するのツイ,ツイ,,,,,すが（る）,,,,,,,,
縢,イトカガリノカガル，トウ,糸縢りのかがる，トウ,トウ,,,,,から（げる）,と（じる）,かが（る）,むかばき,,,,,
繆,ビュウ，イトヘンニニカワノツクリ,ビュウ，糸偏に膠の旁,ビュウ,リョウ,ボク,キュウ,,あやま（る）,たが（う）,もと（る）,いつわ（る）,まつ（わる）,,,,
繦,スキ，キョウ，イトヘンニユミニイエドモノヒダリガワ,すき，キョウ，糸偏に弓に雖もの左側,キョウ,,,,,せおいおび,むつき,,,,,,,
縻,キビセイサクノビ,羈縻政策のビ,ビ,,,,,きずな,つな（ぐ）,しば（る）,,,,,,
縵,マン，イトヘンニマンダラノマン,マン，糸偏に曼荼羅のマン,バン,マン,,,,むじぎぬ,ゆる（やか）,つれび（き）,,,,,,
縹,ヒョウ，ハナダ，イトヘンニトウヒョウスルノヒョウ,ヒョウ，はなだ，糸偏に投票するのヒョウ,ヒョウ,,,,,はなだいろ,はなだ,とお（い）,はる（か）,,,,,
繃,ホウタイヲマクノホウ，イトヘンニクズレル,繃帯を巻くのホウ，糸偏に崩れる,ホウ,,,,,たば（ねる）,ま（く）,つつ（む）,,,,,,
縷,イチルノノゾミノル,一縷の望みのル,ル,ロウ,,,,いと,いとすじ,ぼろ,くわ（しい）,こま（かい）,,,,
縲,ルイ，イトヘンニルイセキスルノルイ,ルイ，糸偏に累積するのルイ,ルイ,,,,,なわ,しば（る）,つな（ぐ）,,,,,,
縺,レン，モツレル,レン，もつれる,レン,,,,,もつ（れる）,もつ（れ）,,,,,,,
繧,ウン，イトヘンニクモユキノクモ,ウン，糸偏に雲行きのくも,ウン,,,,,,,,,,,,,
繝,ゲン，イトヘンニアイダノキュウジ,ゲン，糸偏に間（あいだ）の旧字,ケン,ゲン,,,,あや,にしきもよう,,,,,,,
繖,サン，イトヘンニサンポミチノサン,サン，糸偏に散歩道（さんぽみち）のサン,サン,,,,,きぬがさ,あまがさ,,,,,,,
繞,カンジブシュノニョウ，イトヘンニギョウシュンノギョウノキュウジ,漢字部首の繞（ニョウ），糸偏に尭舜のギョウの旧字,ジョウ,ニョウ,,,,めぐ（る）,めぐ（らす）,まと（う）,まつ（わる）,,,,,
繙,ハン，ヒモトク,ハン，繙く,ハン,ホン,,,,ひもと（く）,ひるがえ（る）,ひきつづ（く）,,,,,,
繚,リョウランノリョウ，イトヘンニドウリョウノリョウノツクリ,繚乱のリョウ，糸偏に同僚のリョウの旁,リョウ,,,,,まと（う）,まつ（わる）,めぐ（る）,めぐ（らす）,みだ（れる）,,,,
繹,エンエキホウノエキ,演繹法のエキ,エキ,,,,,ひきだ（す）,たず（ねる）,つら（なる）,つら（ねる）,,,,,
繪,カイガノカイ，エホンノエノキュウジ,絵画のカイ，絵本のえの旧字,,,,,,,,,,,,,,
繩,ジョウモンドキノジョウノキュウジ,縄文土器のジョウの旧字,,,,,,,,,,,,,,
繼,ナマチュウケイノケイノキュウジ,生中継のケイの旧字,,,,,,,,,,,,,,
繻,オリモノノシュスノシュ,織物の繻子のシュ,シュ,ジュ,,,,うすぎぬ,しゅす,,,,,,,
纃,シ，イトヘンニイッセイシャゲキノセイノキュウジ,シ，糸偏に一斉射撃のセイの旧字,,,,,,かすり,,,,,,,,
緕,シ，イトヘンニイッセイシャゲキノセイ,シ，糸偏に一斉射撃のセイ,,,,,,,,,,,,,,
繽,ヒン，イトヘンニライヒンノヒン,ヒン，糸偏に来賓のヒン,ヒン,,,,,,,,,,,,,
辮,ベンパツノベン，カライ，シンフタツノアイダニイト,辮髪のベン，辛い二つの間に糸,ヘン,ベン,,,,あ（む）,く（む）,,,,,,,
繿,ラン，イトヘンニエイガカントクノカン,ラン，糸偏に映画監督のカン,,,,,,,,,,,,,,
纈,コウケチゾメノケチ,纐纈染のケチ,ケチ,ケツ,,,,しぼ（り）,しぼりぞ（め）,かすみめ,,,,,,
纉,サン，イトヘンニサンセイスルノサン,サン，糸偏に賛成するのサン,サン,,,,,つ（ぐ）,うけつ（ぐ）,あつ（める）,,,,,,
續,レンゾクノゾク，ツヅクノキュウジ,連続のゾク，つづくの旧字,,,,,,,,,,,,,,
纒,ハンテンノテン，マトウノイタイジ,半纏のテン，纏うの異体字,,,,,,,,,,,,,,
纐,コウケチゾメノコウ,纐纈染のコウ,コウ,,,,,しぼ（り）,しぼりぞ（め）,,,,,,,
纓,エイ，イトヘンニサクラノキュウジノツクリ,エイ，糸偏に桜の旧字の旁,エイ,ヨウ,,,,ひも,むながい,まと（う）,,,,,,
纔,ワズカヲイミスルイトヘンノサイ,僅かを意味する糸偏のサイ,サイ,,,,,わず（か）,わず（かに）,,,,,,,
纖,カガクセンイノセンノキュウジ,化学繊維のセンの旧字,,,,,,,,,,,,,,
纎,カガクセンイノセンノキュウジノイタイジ,化学繊維のセンの旧字の異体字,,,,,,,,,,,,,,
纛,トク，ドクヤクノドクノシタニトドウフケンノケンノキュウジ,トク，毒薬の毒の下に都道府県のケンの旧字,トウ,トク,,,,はたぼこ,,,,,,,,
纜,ラン，イトヘンニハクランカイノランノキュウジ,ラン，博覧会のランの旧字,ラン,,,,,ともづな,,,,,,,,
缸,コウ，ホトギヘンニズガコウサクノコウ,コウ，缶偏に図画工作のコウ,コウ,,,,,かめ,もたい,,,,,,,
缺,ホケツノケツ，カケルノキュウジ,補欠のケツ，欠けるの旧字,,,,,,,,,,,,,,
罅,ヒビワレルノヒビ，カ,罅割れるのひび，カ,カ,,,,,ひび,すきま,,,,,,,
罌,オウ，カイガラノカイフタツノシタニホトギ,オウ，貝殻のカイ二つの下に缶（ほとぎ）,オウ,,,,,かめ,もたい,,,,,,,
罍,ライ，タハタノタミッツノシタニホトギ,ライ，田畑のた三つの下に缶（ほとぎ）,ライ,,,,,さかだる,,,,,,,,
罎,アキビンノビン，ホトギヘンニクモリ,空きびんのビン，缶偏に曇り,ドン,,,,,さけがめ,びん,,,,,,,
罐,カンヅメノカンノキュウジ,缶詰のカンの旧字,,,,,,,,,,,,,,
网,ボウ，ブシュノアミガシラ,ボウ，部首の網頭（あみがしら）,,,,,,,,,,,,,,
罕,トリアミヲイミスルカン,鳥網を意味するカン,カン,,,,,とりあみ,はた,まれ（に）,,,,,,
罔,モウ，モウマクノモウノツクリ,モウ，網膜のモウの旁,モウ,ボウ,,,,あみ,くら（い）,おろ（か）,し（いる）,あざむ（く）,な（い）,,,
罘,フウ，アミガシラニフシギノフ,フウ，網頭に不思議のフ,フ,フウ,,,,あみ,うさぎあみ,,,,,,,
罟,コ，アミガシラニチュウコシャノコ,コ，網頭に中古車のコ,コ,,,,,あみ,うおあみ,,,,,,,
罠,ワナ，アミガシラニタミ,罠（わな），網頭に民（たみ）,ビン,ミン,,,,あみ,わな,,,,,,,
罨,アンポウノアン,罨法のアン,アン,エン,,,,あみ,おお（う）,,,,,,,
罩,トウ，アミガシラニタッキュウノタク,トウ，網頭に卓球のタク,トウ,,,,,かご,こ（める）,,,,,,,
罧,シノヅケ，アミガシラニミツリンノリン,しのづけ，網頭に密林のリン,シン,,,,,ふしづけ,ふし,,,,,,,
罸,ツミトバツノバツノイタイジ,罪と罰のバツの異体字,,,,,,,,,,,,,,
羂,ケン，アミガシラニキヌイトノキヌ,ケン，網頭に絹糸のきぬ,ケン,,,,,わな,くく（る）,,,,,,,
羆,ヒグマ，アミガシラニクマ,ひぐま，網頭に熊,ヒ,,,,,ひぐま,,,,,,,,
羃,ベキ，アミガシラニジマクノマク,ベキ，網頭に字幕のマク,ベキ,,,,,おお（う）,,,,,,,,
羈,キビセイサクノキ,羈縻政策のキ,キ,,,,,おもがい,たづな,つな（ぐ）,とりし（まる）,たび,たびびと,,,
羇,キ，アミガシラニカクメイノカクニキミョウナノキ,キ，網頭に革命のカクに奇妙なのキ,キ,,,,,たび,たびびと,,,,,,,
羌,チュウゴクホクセイブミンゾクノヒトツ，キョウ，ヒツジノシタニヒトアシ,中国北西部民族の一つ，キョウ，羊の下に人足（ひとあし）,キョウ,,,,,えびす,,,,,,,,
羔,コウ，コヒツジ，ヒツジノシタニレンガ,コウ，こひつじ，羊の下に連火,コウ,,,,,こひつじ,,,,,,,,
羞,シュウチシンノシュウ,羞恥心のシュウ,シュウ,,,,,すす（める）,そなえもの,は（じる）,はずかし（める）,はじ,はずかし（め）,,,
羝,テイ，オヒツジ，ヒツジヘンニテイコウスルノテイノツクリ,テイ，おひつじ，羊編に抵抗するのテイの旁,テイ,,,,,おひつじ,,,,,,,,
羚,レイ，ヒツジヘンニメイレイスルノレイ,レイ，羊編に命令するのレイ,リョウ,レイ,,,,かもしか,,,,,,,,
羣,グンシュウノグン，ムレルノイタイジ,群衆のグン，群れるの異体字,,,,,,,,,,,,,,
羯,ガッキノカッコノカツ,楽器の鞨鼓のカツ,カツ,,,,,えびす,,,,,,,,
羲,チュウゴクノデンセツジョウノテンシ，フクギノギ,中国の伝説上の天子，伏羲のギ,ギ,,,,,,,,,,,,,
羹,ミズヨウカンノカン，アツモノ,水羊羹のカン，あつもの,コウ,カン,,,,あつもの,,,,,,,,
羮,ミズヨウカンノカン，アツモノノイタイジ,水羊羹のカン，あつものの異体字,,,,,,,,,,,,,,
羶,セン，ヒツジヘンニブツダンノダンノツクリ,セン，羊編に仏壇のダンの旁,セン,,,,,なまぐさ（い）,,,,,,,,
羸,ルイジャクノルイ,羸弱のルイ,ルイ,,,,,や（せる）,つか（れる）,よわ（い）,よわ（る）,,,,,
譱,ゼンアクノゼン，ヨイノイタイジ,善悪のゼン，よいの異体字,,,,,,,,,,,,,,
翅,シ，ササエルノミギニウモウノウ,シ，支えるの右に羽毛のウ,シ,,,,,つばさ,はね,ひれ,,,,,,
翆,ヒスイノスイノイタイジ,翡翠のスイの異体字,,,,,,,,,,,,,,
翊,ヨク，ドクリツノリツノミギニウモウノウ,ヨク，独立のリツの右に羽毛のウ,ヨク,,,,,とびこ（える）,あくるひ,たす（ける）,,,,,,
翕,キュウ，ゴウカクスルノゴウニウモウノウ,キュウ，合格するのゴウに羽毛のウ,キュウ,,,,,お（こる）,さか（ん）,あつ（める）,あつ（まる）,と（じる）,,,,
翔,ヒショウスルノショウ，カケル，ヒツジニウモウノウ,飛翔するのショウ，かける，羊偏に羽毛のウ,ショウ,,,,,かけ（る）,と（ぶ）,,,,,,,
翡,ヒスイノヒ，ヒジョウグチノヒノシタニウモウノウ,翡翠のヒ，非常口のヒの下に羽毛のウ,ヒ,,,,,かわせみ,,,,,,,,
翦,セン，マエウシロノマエノシタニウモウノウ,セン，前後ろのまえの下に羽毛のウ,セン,,,,,き（る）,そ（ぐ）,ほろ（ぼす）,はさ（む）,,,,,
翩,ヘンポントヒルガエルノヘン,翩翻と翻るのヘン,ヘン,,,,,ひるがえ（る）,,,,,,,,
翳,カゲリ，エイ，オイシャサンノイニルマタ，ソノシタニウモウノウ,かげり，エイ，お医者さんのイに殳（るまた），その下に羽毛のウ,エイ,,,,,かげ,かげ（る）,かげ（り）,かざ（す）,かざ（し）,くも（り）,かす（む）,,
翹,ギョウ，ギョウシュンノギョウノキュウジニウモウノウ,ギョウ，尭舜のギョウの旧字に羽毛のウ,ギョウ,,,,,あ（げる）,つまだ（てる）,すぐ（れる）,,,,,,
飜,ホンヤクスルノホンノイタイジ,翻訳するのホンの異体字,,,,,,,,,,,,,,
耆,キ，ロウジンノロウノシタニマイニチノニチ,キ，老人のロウの下に毎日のニチ,キ,シ,,,,お（いる）,としよ（り）,おさ,たしな（む）,,,,,
耄,モウロクスルノモウ，ロウジンノロウノシタニケイトノケ,耄碌するのモウ，老人のロウの下に毛糸のけ,モウ,ボウ,,,,としよ（り）,おいぼ（れる）,ほう（ける）,,,,,,
耋,テツ，ロウジンノロウノシタニダイシキュウノシ，,テツ，老人のロウの下に大至急のシ,テツ,,,,,としよ（り）,お（いる）,,,,,,,
耒,ライ，ブシュノスキヘン,ライ，部首の耒偏,,,,,,,,,,,,,,
耘,コウウンキノウン，ブシュノスキヘンニウンヌンノウン,耕耘機のウン，耒偏に云々のウン,ウン,,,,,くさぎ（る）,のぞ（く）,,,,,,,
耙,ハ，スキヘンニトモエ,ハ，耒偏に巴（ともえ）,ハ,,,,,まぐわ,,,,,,,,
耜,シ，スキヘンニケイサツカンノカンノシタガワ,シ，耒偏に警察官のカンの下側,シ,,,,,すき,,,,,,,,
耡,ジョ，スキヘンニキュウジョスルノジョ,ジョ，耒偏に救助するのジョ,ジョ,ソ,,,,す（く）,たがや（す）,すき,,,,,,
耨,ドウ，スキヘンニブジョクスルノジョク,ドウ，耒偏に侮辱するのジョク,ドウ,,,,,くわ,す（く）,くさぎ（る）,,,,,,
耿,コウ，ミミヘンニカヨウビノカ,コウ，耳偏に火曜日のカ,コウ,,,,,あき（らか）,ひか（る）,ひかり,,,,,,
耻,ハジヲカクノハジノイタイジ,恥をかくの恥の異体字,,,,,,,,,,,,,,
聊,ブリョウヲカコツノリョウ,無聊を託つのリョウ,リョウ,,,,,みみな（り）,たよ（る）,たの（しむ）,いささ（か）,,,,,
聆,レイ，ミミヘンニメイレイスルノレイ,レイ，耳偏に命令するのレイ,リョウ,レイ,,,,き（く）,さと（る）,,,,,,,
聒,カツ，ミミヘンニシタヲカムノシタ,カツ，耳偏に舌を噛むのした,カツ,,,,,かまびす（しい）,おろ（か）,,,,,,,
聘,ショウヘイスルノヘイ,招聘するのヘイ,ヘイ,,,,,と（う）,おとず（れる）,まね（く）,め（す）,めと（る）,,,,
聚,ジュラクダイノジュ,聚楽第のジュ,シュウ,ジュ,,,,あつ（まる）,あつ（める）,なかま,たくわ（え）,むらざと,,,,
聟,ムコノイタイジ，ツウチヒョウノチノシタニミミ,婿の異体字，通知表のチの下に耳,婿に同じ,,,,,,,,,,,,,
聢,シカト，ミミヘンニサダメル,しかと，耳偏に定める,,,,,,しか（と）,,,,,,,,
聨,ミミヘンノレンゴウノレンノイタイジ,耳偏の聯合のレンの異体字,,,,,,,,,,,,,,
聳,ソビエル,聳（そび）える,ショウ,,,,,おそ（れる）,つつし（む）,そび（える）,そばだ（つ）,そび（やかす）,すす（める）,,,
聲,オンセイノセイ，コエノキュウジ,音声のセイ，こえの旧字,,,,,,,,,,,,,,
聰,ソウメイナノソウノキュウジ,聡明なのソウの旧字,,,,,,,,,,,,,,
聶,ジョウ，ミミミッツ,ジョウ，耳三つ,ショウ,ジョウ,,,,ささや（く）,,,,,,,,
聹,ネイ，ミミヘンニテイネイノネイ,ネイ，耳偏に丁寧のネイ,,,,,,,,,,,,,,
聽,ホチョウキノチョウノキュウジ,補聴器のチョウの旧字,,,,,,,,,,,,,,
聿,イツ，ブシュノフデヅクリ,イツ，部首の筆旁,イチ,イツ,,,,ふで,の（べる）,おさ（める）,すばや（い）,,,,,
肄,イ，ギモンノギノヒダリガワニフデヅクリ,イ，疑問のギの左側に筆旁,イ,,,,,なら（う）,ひこばえ,,,,,,,
肆,シ，ケイヤクショニツカウスウジノヨン,シ，契約書に使う数字のヨン,シ,,,,,ほしいまま,つら（ねる）,なら（べる）,みせ,,,,,
肅,ゲンシュクナノシュクノキュウジ,厳粛なのシュクの旧字,,,,,,,,,,,,,,
肛,オシリノコウモンノコウ,お尻の肛門のコウ,コウ,,,,,しりのあな,は（れる）,,,,,,,
肓,ヤマイコウコウノウシロノコウ,病膏肓の後ろのコウ,コウ,,,,,むなもと,,,,,,,,
肚,ズ，ニクヅキニドヨウビノド,ズ，肉月に土曜日のド,ト,,,,,はら,いぶくろ,,,,,,,
肭,ドツ，ニクヅキニコクナイノナイ,どつ，肉月に国内のナイ,ドツ,,,,,,,,,,,,,
冐,ボウケンカノボウノイタイジ,冒険家のボウの異体字,,,,,,,,,,,,,,
肬,イボ，ユウ，ニクヅキニモットモ,いぼ，ユウ，肉月に尤も,ユウ,,,,,いぼ,は（れる）,,,,,,,
胛,コウ，ニクヅキニコウオツノコウ,コウ，肉月に甲乙のコウ,コウ,,,,,かいがらぼね,,,,,,,,
胥,ショ，オリモノノタンイノヒキノシタニニクヅキ,ショ，織物の単位の疋の下に肉月,ショ,ソ,,,,しおから,たが（いに）,みな,こやくにん,,,,,
胙,ソ，ニクヅキニムカシナガラノナガラ,ソ，肉月に昔ながらのながら,ソ,,,,,ひもろぎ,そなえもの,,,,,,,
胝,チ，ニクヅキニテイコウスルノテイノツクリ,チ，肉月に抵抗するのテイの旁,チ,,,,,たこ,まめ,あかぎれ,,,,,,
胄,チュウ，リユウノユウノシタニニクヅキ,チュウ，理由のユウの下に肉月,チュウ,,,,,よつぎ,ちすじ,,,,,,,
胚,ハイガマイノハイ,胚芽米のハイ,ハイ,,,,,はら（む）,はじ（め）,きざ（し）,,,,,,
胖,ハン，ニクヅキニハンブンノハン,ハン，肉月に半分のハン,ハン,,,,,ゆた（か）,ふと（る）,,,,,,,
脉,サンミャクノミャクノイタイジ，ニクヅキニエイキュウノエイ,山脈のミャクの異体字，肉月に永久のエイ,,,,,,,,,,,,,,
胯,コ，ニクヅキニハカマノツクリ,コ，肉月に袴の旁,コ,,,,,また,また（ぐ）,また（がる）,,,,,,
胱,ボウコウエンノコウ,膀胱炎のコウ,コウ,,,,,ゆばりぶくろ,,,,,,,,
脛,ケイ，スネ，ニクヅキニケイツイノケイノヒダリガワ,ケイ，すね，肉月に頸椎のケイの左側,ケイ,,,,,すね,はぎ,,,,,,,
脩,ソクシュウヲオサメルノシュウ,束脩を納めるのシュウ,シュウ,,,,,ほじし,おさ（める）,なが（い）,,,,,,
脣,シン，クチビル，ジュウニシノタツノシタニニクヅキ,シン，くちびる，十二支の辰の下に肉月,シン,,,,,くちびる,,,,,,,,
脯,ホ，ニクヅキニシジンノトホノホ,ホ，肉月に詩人の杜甫のホ,フ,ホ,,,,ほじし,,,,,,,,
腋,エキ，ワキ，ニクヅキニヨルヒルノヨル,エキ，わき，肉月に夜昼のよる,エキ,,,,,わき,わきのした,,,,,,,
隋,ケンズイシノズイ,遣隋使のズイ,,,,,,,,,,,,,,
腆,テン，ニクヅキニコクゴジテンノテン,テン，肉月に国語辞典のテン,テン,,,,,あつ（い）,てあつ（い）,おお（いに）,,,,,,
脾,ゾウキノヒゾウノヒ,臓器の脾臓のヒ,ヒ,,,,,ひぞう,もも,,,,,,,
腓,ヒコツノヒ，コムラ,腓骨のヒ，こむら,ヒ,,,,,こむら,ふくらはぎ,,,,,,,
腑,フヌケノフ,腑抜けのフ,フ,,,,,はらわた,こころ,,,,,,,
胼,ヘイ，ニクヅキニヘイゴウスルノヘイノツクリ,ヘイ，肉月に併合するのヘイの旁,ヘン,,,,,たこ,まめ,あかぎれ,,,,,,
腱,アキレスケンノケン,アキレス腱のケン,ケン,,,,,すじ,,,,,,,,
腮,エラ，ニクヅキニシアンガオノシ,えら，肉月に思案顔のシ,サイ,,,,,あご,あぎと,えら,,,,,,
腥,セイ，ニクヅキニワクセイノセイ,セイ，肉月に惑星のセイ,ショウ,セイ,,,,なまぐさ（い）,みにく（い）,けが（らわしい）,,,,,,
腦,ズノウメイセキノノウノキュウジ,頭脳明晰のノウの旧字,,,,,,,,,,,,,,
腴,ユ，ニクヅキニシュユノマノユ,ユ，肉月に須臾の間のユ,ユ,,,,,こ（える）,あぶら,ゆた（か）,,,,,,
膃,オットセイノオツ,膃肭臍のオツ,オツ,,,,,,,,,,,,,
膈,カク，ニクヅキニヘダテルノツクリ,カク，肉月に隔てるの旁,カク,,,,,,,,,,,,,
膊,ジョウハクコツノハク,上膊骨のハク,ハク,,,,,ほじし,うで,,,,,,,
膀,ボウコウエンノボウ,膀胱炎のボウ,ホウ,ボウ,,,,ゆばりぶくろ,,,,,,,,
膂,リョ，リョヒノリョノシタニニクヅキ,リョ，旅費のリョの下に肉月,リョ,ロ,,,,せぼね,ちから,,,,,,,
膠,コウゲンビョウノコウ，ニカワ,膠原病のコウ，にかわ,コウ,,,,,にかわ,にかわ（する）,つ（く）,かた（い）,あや（まる）,みだ（れる）,,,
膕,カク，ニクヅキニユキグニノクニノキュウジ,カク，肉月に雪国のくにの旧字,,,,,,,,,,,,,,
膤,ユキ，ニクヅキニユキグニノユキ,ゆき，肉月に雪国のゆき,,,,,,,,,,,,,,
膣,チツ，ニクヅキニチッソノチツ,チツ，肉月に窒素のチツ,チツ,,,,,,,,,,,,,
腟,チツ，ニクヅキニキョウシツノシツ,チツ，肉月に教室のシツ,チツ,,,,,,,,,,,,,
膓,チョクチョウノチョウノイタイジ，ニクヅキニキリキズノキズノツクリ,直腸のチョウの異体字，肉月に切り傷のきずの旁,,,,,,,,,,,,,,
膩,ジ，ニクヅキニケイヤクショニツカウカンスウジノニノキュウジ,ジ，肉月に契約書に使う漢数字の二の旧字,ジ,ニ,,,,あぶら,あか,あぶらあか,なめ（らか）,,,,,
膰,ハン，ニクヅキニバンゴウノバン,ハン，肉月に番号のバン,ハン,,,,,ひもろぎ,,,,,,,,
膵,スイゾウノスイ,膵臓のスイ,スイ,,,,,,,,,,,,,
膾,ジンコウニカイシャスルノカイ，ナマス,人口に膾炙するのカイ，なます,カイ,,,,,なます,なます（にする）,,,,,,,
膸,セキズイノズイノイタイジ,脊髄のズイの異体字,,,,,,,,,,,,,,
膽,ダイタンナノタンノキュウジ,大胆なのタンの旧字,,,,,,,,,,,,,,
臀,シリヲイミスルデンブノデン,尻を意味する臀部のデン,デン,,,,,しり,そこ,,,,,,,
臂,ハチメンロッピノヒ，ヒジ,八面六臂のヒ，ひじ,ヒ,,,,,うで,ひじ,,,,,,,
膺,ケンケンフクヨウノヨウ,拳々服膺のヨウ,オウ,ヨウ,,,,むね,う（ける）,ひきう（ける）,う（つ）,,,,,
臉,セン，ニクヅキニマブタノツクリ,セン，肉月に瞼の旁,ケン,,,,,ほお,かお,,,,,,,
臍,セイカタンデンノセイ，ヘソ,臍下丹田のセイ，へそ,サイ,セイ,,,,へそ,ほぞ,,,,,,,
臑,ジュ，ニクヅキニジュヨウトキョウキュウノジュ,ジュ，肉月に需要と供給のジュ,ジ,ジュ,ドウ,,,やわ（らか）,に（る）,すね,,,,,,
臙,エン，ニクヅキニツバメ,エン，肉月に燕,エン,,,,,のど,べに,,,,,,,
臘,ロウ，ニクヅキニリョウジュウノリョウノキュウジノツクリ,ロウ，肉月に猟銃のリョウの旧字の旁,ロウ,,,,,く（れ）,,,,,,,,
臈,ロウ，ニクヅキニクズモチノクズ,ロウ，肉月に葛餅のくず,,,,,,,,,,,,,,
臚,ロ，ニクヅキニハゼノキノハゼノツクリ,ロ，肉月に櫨の木のはぜの旁,リョ,ロ,,,,はだ,なら（べる）,つた（える）,,,,,,
臟,ゴゾウロップノゾウノイタイジ,五臓六腑のゾウの異体字,,,,,,,,,,,,,,
臠,レン，コイビトノコイノキュウジノココロノカワリニニク,レン，恋人のこいの旧字の心の代わりに肉,レン,,,,,きりみ,きりにく,みそなわ（す）,,,,,,
臧,ゾウ，レイゾウコノゾウノイタイジカラクサカンムリヲトッタカタチ,ゾウ，冷蔵庫のゾウの異体字から草冠を取った形,ゾウ,ソウ,,,,よ（い）,おさ（める）,かく（す）,まいない,しもべ,,,,
臺,ダイドコロノダイノキュウジ,台所のダイの旧字,,,,,,,,,,,,,,
臻,シン，ブシュノイタルニシンノシコウテイノシン,シン，部首の至（いたる）に秦の始皇帝のシン,シン,,,,,いた（る）,きた（る）,おお（い）,,,,,,
臾,シュユノマノユ,須臾の間のユ,ユ,ヨウ,,,,ひきと（める）,しばら（く）,わず（か）,すす（める）,,,,,
舁,カゴヲカクノカク,駕篭を舁くのかく,ヨ,,,,,か（ぐ）,かつ（ぐ）,,,,,,,
舂,ウスヅク，ショウ,うすづく，ショウ,ショウ,,,,,うすづ（く）,つ（く）,,,,,,,
舅,シュウト,しゅうと,キュウ,,,,,しゅうと,おじ,,,,,,,
與,アタエル，キュウヨノヨノキュウジ,与える，供与のヨの旧字,,,,,,,,,,,,,,
舊,キュウレキノキュウノキュウジ,旧暦のキュウの旧字,,,,,,,,,,,,,,
舍,ガッコウノコウシャノシャノキュウジ,学校の校舎のシャの旧字,,,,,,,,,,,,,,
舐,ナメル，シタヘンニウジガミノウジ,なめる，舌偏に氏神のうじ,シ,,,,,な（める）,ねぶ（る）,,,,,,,
舖,ホソウドウロノホノキュウジ,舗装道路のホの旧字,,,,,,,,,,,,,,
舩,フネ，フネヘンニオオヤケ,ふね，舟偏に公（おおやけ）,,,,,,,,,,,,,,
舫,モヤイムスビノモヤイ,舫結びのもやい,ホウ,,,,,ふね,もやいぶね,もや（う）,,,,,,
舸,カ，フネヘンニカノウセイノカ,カ，舟偏に可能性のカ,カ,,,,,ふね,おおぶね,,,,,,,
舳,フネノヘサキ，フネヘンニリユウノユウ,船のへさき，舟偏に理由のユウ,ジク,チク,,,,へさき,とも,かじ,,,,,,
艀,ハシケ,はしけ,フ,ブ,フウ,,,こぶね,はしけ,,,,,,,
艙,ソウ，フネヘンニカマクラバクフノクラ,ソウ，舟偏に鎌倉幕府のくら,ソウ,,,,,ふなぐら,,,,,,,,
艘,フネヲカゾエルタンイノソウ,船を数える単位のソウ,ソウ,,,,,ふね,,,,,,,,
艝,ソリ，フネヘンニユキグニノユキ,そり，舟偏に雪国のゆき,,,,,,そり,,,,,,,,
艚,ソウ，フネヘンニソウトウシュウノソウ,ソウ，舟偏に曹洞宗のソウ,ソウ,ゾウ,,,,こぶね,,,,,,,,
艟,トウ，フネヘンニグリムドウワノドウ,トウ，舟偏にグリム童話のドウ,トウ,ドウ,,,,いくさぶね,,,,,,,,
艤,ギ，フネヘンニギムノギ,ギ，舟偏に義務のギ,ギ,,,,,ふなよそお（い）,,,,,,,,
艢,ショウ，フネヘンニリンショクノショク,ショウ，舟偏に吝嗇のショク,ショウ,,,,,ほばしら,,,,,,,,
艨,モウ，フネヘンニケイモウスルノモウ,モウ，舟偏に啓蒙するのモウ,ボウ,モウ,,,,いくさぶね,,,,,,,,
艪,フナコギニツカウロ，フネヘンニロドンナノロ,船漕ぎに使う艪（ろ），舟偏に魯鈍なのロ,ロ,,,,,かい,,,,,,,,
艫,フネノトモ，フネヘンニハゼノキノハゼノツクリ,船の艫（とも），舟偏に櫨の木のはぜの旁,ロ,,,,,とも,へさき,,,,,,,
舮,フネノトモ，フネヘンニトジマリノト,船の艫（とも），舟偏に戸締まりのと,,,,,,,,,,,,,,
艱,カンナンシンクノカン,艱難辛苦のカン,カン,,,,,なや（む）,くる（しむ）,かた（い）,むずか（しい）,けわ（しい）,なや（み）,,,
艷,ヨウエンナノエン，ツヤノキュウジ,妖艶なのエン，つやの旧字,,,,,,,,,,,,,,
艸,ソウ，ブシュノクサカンムリ,ソウ，部首の草冠,ソウ,,,,,くさ,,,,,,,,
艾,モグサ，ガイ,もぐさ，ガイ,ガイ,,,,,よもぎ,もぐさ,としよ（り）,か（る）,おさ（める）,,,,
